Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,rb_up,0.014836241009117804,0.12180410916351633,0.05062616899355668,0.5241766752586712,0.12180410794547529,882.462867947908,110.18691597627097
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,down,0.008194567338467167,0.09052384955616485,0.05212735653375917,0.42017286772152973,0.09086096546337735,38.32259075734022,32.28307817717179
B(FULL-BASE)_t+2,2,Seq2Seq LSTM,up,0.013281507499869189,0.11524542290203628,0.048082047220424244,0.4492384556288789,0.11524542174958206,4945913364035.247,77.4040446008366
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,rnti_count,0.008918095439065717,0.0944356682565741,0.06942931106636233,0.42967644494183865,0.13197481268959926,27.940637573911882,25.895564380557673
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,rb_down,0.010982822124329007,0.10479896051168164,0.051127801152169625,0.41824189305877313,0.1049685340282501,50.35113678031343,43.99898767417116
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,rb_up,0.016751398410592255,0.12942719347413917,0.055978286532296376,0.4624956655819773,0.12942719217986728,1414.382042821215,124.69241801284818
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,down,0.009065946161762187,0.09521526223123154,0.054901157541286535,0.3580211541087307,0.09556984922311197,38.892062873672685,33.80528740759373
B(FULL-BASE)_t+3,3,Seq2Seq LSTM,up,0.014621567748754252,0.12091967477939333,0.051439540173943636,0.39319968491697876,0.1209196735701966,4109680287102.1475,94.4800212797884
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,rnti_count,0.009133601960244406,0.09556987998446166,0.07048595802566623,0.4160160217931873,0.13355988518500025,28.478783432840558,26.353022291233604
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,rb_down,0.012210522001565631,0.1105012307694608,0.055170483260092766,0.3531626632764805,0.11068003103804393,55.81106830228919,48.57120531924838
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,rb_up,0.01859732558858483,0.13637201174942323,0.06159108717426041,0.40294964000763267,0.13637201038570318,1888.654265678469,135.29917682214395
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,down,0.00995219500961303,0.09976068869857019,0.05779185480443202,0.29524427011918,0.10013220311427007,40.503616086155205,35.649173584435964
B(FULL-BASE)_t+4,4,Seq2Seq LSTM,up,0.015973958050832127,0.12638812464322796,0.05613033401246758,0.3360679112721303,0.12638812337934674,9740792508690.27,112.36045795476998
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,rnti_count,0.009205064411571665,0.09594302690436478,0.07107762171551522,0.4116423952274315,0.13408136182374356,28.937163667896293,26.658978335307502
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,rb_down,0.013288790246040247,0.11527701525473431,0.05831397228819929,0.29602080784626994,0.11546354314356849,60.59058482890634,52.511763813698664
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,rb_up,0.02028284976243848,0.14241787023557992,0.06628511645469518,0.34827875269431074,0.14241786881140128,2432.055250650934,144.4634920205945
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,down,0.01070339656953502,0.10345722096371533,0.0598394047014254,0.24210450125178495,0.10384250147348008,42.09848148301885,36.96947406805127
B(FULL-BASE)_t+5,5,Seq2Seq LSTM,up,0.0169794798870651,0.13030533330245966,0.06004201663124503,0.29337026202362404,0.13030533199940636,15824697398759.115,126.74348327247431
