Strategy,Step,Model,Target,MSE,RMSE,MAE,R2,NRMSE,MAPE%,sMAPE%
B(FULL-BASE)_t+4,4,Base LSTM (rolled),rb_up,0.00022524031149764067,0.015008008245521478,0.008465988774542027,-0.0336368483910332,0.17943357277682184,6651.447383606106,162.00935735018035
B(FULL-BASE)_t+4,4,Base LSTM (rolled),down,1.4298379835605392e+16,119575832.99147613,79956636.73761809,-0.4507959473322929,0.14366720246569664,53.99886880359024,77.6202324779696
B(FULL-BASE)_t+4,4,Base LSTM (rolled),up,371585502325863.2,19276553.17544771,10026389.183374815,-0.021236875831744717,0.15675004868128176,53688514542550.664,132.37067247237584
B(FULL-BASE)_t+5,5,Base LSTM (rolled),rnti_count,18367360.873463307,4285.715911427554,3575.2640031424908,-2.2233263405938515,0.313833912670212,61.939356027564884,94.96873758504026
B(FULL-BASE)_t+5,5,Base LSTM (rolled),rb_down,0.00221736336884136,0.047088887955029905,0.024589299358252686,-0.18772458607059672,0.1499763682271777,71.33011277177232,73.63974428205444
B(FULL-BASE)_t+5,5,Base LSTM (rolled),rb_up,0.00023932566822004722,0.015470154111063252,0.009450146896592791,-0.09921736414944937,0.1849589218065935,7673.925379859237,168.89594765180672
B(FULL-BASE)_t+5,5,Base LSTM (rolled),down,1.4671152745121626e+16,121124534.03469351,80630969.48516393,-0.48850985844732886,0.14552792583068133,53.59911714248805,77.22559073149877
B(FULL-BASE)_t+5,5,Base LSTM (rolled),up,390211651093591.4,19753775.61615985,11289394.257028863,-0.07380239327200933,0.16063065120044506,56287051309053.305,147.26950711203065
B(FULL-BASE)_t+6,6,Base LSTM (rolled),rnti_count,20667705.43161803,4546.174813138847,3916.9173091316825,-2.6267531981089,0.3329067672184767,68.25103805342447,107.13890420052327
B(FULL-BASE)_t+6,6,Base LSTM (rolled),rb_down,0.0023265756382694577,0.0482345896454967,0.024534226462039538,-0.24631737764778494,0.15362538577824078,64.6118446348613,70.8043068348471
B(FULL-BASE)_t+6,6,Base LSTM (rolled),rb_up,0.00023674297676018079,0.01538645432710801,0.009489296933463892,-0.08754156188606044,0.18395821931296188,7081.976213730452,170.32369978963007
B(FULL-BASE)_t+6,6,Base LSTM (rolled),down,1.6479769118248924e+16,128373553.03273694,86521319.39811076,-0.671980434481338,0.15423743053589903,57.054884276099486,85.55175984600896
B(FULL-BASE)_t+6,6,Base LSTM (rolled),up,395200087190820.2,19879640.016630586,11582320.542292554,-0.08759640189475415,0.16165413557140396,43933759958473.09,152.67181265833497
